Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13Q1_061_Line_Y_250m,MOD13Q1_061_Sample_X_250m,MOD13Q1_061__250m_16_days_NDVI,MOD13Q1_061__250m_16_days_VI_Quality,MOD13Q1_061__250m_16_days_VI_Quality_bitmask,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND_Description,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness_Description,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow_Description
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2013-06-10,h21v09,216.0,2198.0,0.6943,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2013-06-26,h21v09,216.0,2198.0,0.6482,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2013-07-12,h21v09,216.0,2198.0,0.5123,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2013-07-28,h21v09,216.0,2198.0,0.4701,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2013-08-13,h21v09,216.0,2198.0,0.4677,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2013-08-29,h21v09,216.0,2198.0,0.5533,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2013-09-14,h21v09,216.0,2198.0,0.5658,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2013-09-30,h21v09,216.0,2198.0,0.6984,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2013-10-16,h21v09,216.0,2198.0,0.6384,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2013-11-01,h21v09,216.0,2198.0,0.698,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2013-11-17,h21v09,216.0,2198.0,0.7073,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2013-12-03,h21v09,216.0,2198.0,0.5819,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2013-12-19,h21v09,216.0,2198.0,0.6705,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-01-01,h21v09,216.0,2198.0,0.6736,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-01-17,h21v09,216.0,2198.0,0.5773,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-02-02,h21v09,216.0,2198.0,0.4586,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-02-18,h21v09,216.0,2198.0,0.3674,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-03-06,h21v09,216.0,2198.0,0.4171,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-03-22,h21v09,216.0,2198.0,0.4404,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-04-07,h21v09,216.0,2198.0,0.7375,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-04-23,h21v09,216.0,2198.0,0.5983,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-05-09,h21v09,216.0,2198.0,0.7125,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-05-25,h21v09,216.0,2198.0,0.7097,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-06-10,h21v09,216.0,2198.0,0.6846,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-06-26,h21v09,216.0,2198.0,0.6036,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-07-12,h21v09,216.0,2198.0,0.5339,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-07-28,h21v09,216.0,2198.0,0.5614,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-08-13,h21v09,216.0,2198.0,0.6515,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-08-29,h21v09,216.0,2198.0,0.6554,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-09-14,h21v09,216.0,2198.0,0.6048,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-09-30,h21v09,216.0,2198.0,0.6199,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-10-16,h21v09,216.0,2198.0,0.7235,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-11-01,h21v09,216.0,2198.0,0.6786,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-11-17,h21v09,216.0,2198.0,0.6493,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-12-03,h21v09,216.0,2198.0,0.5786,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2014-12-19,h21v09,216.0,2198.0,0.4909,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-01-01,h21v09,216.0,2198.0,0.4634,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-01-17,h21v09,216.0,2198.0,0.3553,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-02-02,h21v09,216.0,2198.0,0.3202,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-02-18,h21v09,216.0,2198.0,0.3539,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-03-06,h21v09,216.0,2198.0,0.3061,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-03-22,h21v09,216.0,2198.0,0.2524,3098.0,0b0000110000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-04-07,h21v09,216.0,2198.0,0.6596,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-04-23,h21v09,216.0,2198.0,0.678,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-05-09,h21v09,216.0,2198.0,0.7588,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-05-25,h21v09,216.0,2198.0,0.8241,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-06-10,h21v09,216.0,2198.0,0.7659,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-06-26,h21v09,216.0,2198.0,0.7084,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-07-12,h21v09,216.0,2198.0,0.647,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-07-28,h21v09,216.0,2198.0,0.5613,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-08-13,h21v09,216.0,2198.0,0.5753,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-08-29,h21v09,216.0,2198.0,0.4385,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-09-14,h21v09,216.0,2198.0,0.4467,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-09-30,h21v09,216.0,2198.0,0.4129,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-10-16,h21v09,216.0,2198.0,0.5906,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-11-01,h21v09,216.0,2198.0,0.681,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-11-17,h21v09,216.0,2198.0,0.7227,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-12-03,h21v09,216.0,2198.0,0.7964,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2015-12-19,h21v09,216.0,2198.0,0.7663,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-01-01,h21v09,216.0,2198.0,0.7795,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-01-17,h21v09,216.0,2198.0,0.7344,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-02-02,h21v09,216.0,2198.0,0.7113,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-02-18,h21v09,216.0,2198.0,0.487,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-03-05,h21v09,216.0,2198.0,0.5433,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-03-21,h21v09,216.0,2198.0,0.4553,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-04-06,h21v09,216.0,2198.0,0.5628,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-04-22,h21v09,216.0,2198.0,0.7429,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-05-08,h21v09,216.0,2198.0,0.7522,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-05-24,h21v09,216.0,2198.0,0.7584,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-06-09,h21v09,216.0,2198.0,0.721,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-06-25,h21v09,216.0,2198.0,0.7129,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-07-11,h21v09,216.0,2198.0,0.5548,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-07-27,h21v09,216.0,2198.0,0.5672,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-08-12,h21v09,216.0,2198.0,0.6018,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-08-28,h21v09,216.0,2198.0,0.5627,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-09-13,h21v09,216.0,2198.0,0.4618,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-09-29,h21v09,216.0,2198.0,0.5447,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-10-15,h21v09,216.0,2198.0,0.4582,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-10-31,h21v09,216.0,2198.0,0.4616,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-11-16,h21v09,216.0,2198.0,0.5687,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-12-02,h21v09,216.0,2198.0,0.5928,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2016-12-18,h21v09,216.0,2198.0,0.4597,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2017-01-01,h21v09,216.0,2198.0,0.4683,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2017-01-17,h21v09,216.0,2198.0,0.4695,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0023,-0.4510250416212823,34.58054331150048,2017-02-02,h21v09,216.0,2198.0,0.4776,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
